,symbol,open_alias,close,high,low,preclose,change,chg,volume,amplitude,mktcap,market,date,tag,ma20,dif,dea,macd,macdp,macdn
2185,ALIM,,4.68,,,,,,,,,,,策略3,4.374999999999996,-0.36188458332356266,-0.47421978723014035,0.1123352039065777,,
2186,NURE,,37.14,,,,,,,,,,,策略3,36.10350000000001,0.06002449383277764,-0.060503763152356504,0.12052825698513414,,
2187,NOCT,,39.37,,,,,,,,,,,策略3,38.98049999999997,0.07027279784216489,0.047976598152419066,0.022296199689745826,,
2188,XOUT,,41.93,,,,,,,,,,,策略3,41.549499999999995,-0.3210352589356589,-0.37603815551359265,0.05500289657793378,,
2189,TANH,,0.69,,,,,,,,,,,策略3,0.6584999999999998,-0.0341198599644994,-0.04606927444471927,0.01194941448021987,,
2190,VLU,,148.98,,,,,,,,,,,策略3,146.56599999999997,0.054325211788750494,-0.22185723641939803,0.2761824482081485,,
2191,FNGS,,31.85,,,,,,,,,,,策略3,31.06599999999994,-0.01619793136728731,-0.1284773253929687,0.11227939402568138,,
2192,ENOR,,30.81,,,,,,,,,,,策略3,29.35700000000001,0.37319939158096105,0.25272992580838827,0.12046946577257278,,
2193,OEUR,,27.96,,,,,,,,,,,策略3,27.821000000000016,-0.4034622376264032,-0.46915016469328596,0.06568792706688276,,
2194,PPSI,,3.32,,,,,,,,,,,策略3,3.290999999999996,-0.10436266240851566,-0.1293101884876135,0.024947526079097837,,
2195,BHV,,18.07,,,,,,,,,,,策略3,17.7905,-0.14563629628172592,-0.16199376578950347,0.016357469507777556,,
2196,CLEU,,2.37,,,,,,,,,,,策略3,2.280999999999999,-0.10863803515365245,-0.13817066975136014,0.02953263459770769,,
2197,VRME,,3.88,,,,,,,,,,,策略3,3.3894999999999995,0.06497798297783142,-0.016840116668424186,0.08181809964625561,,
2198,FNOV,,38.4,,,,,,,,,,,策略3,38.20100000000001,0.04880191322039451,0.0330323317741466,0.01576958144624791,,
2199,BNSO,,5.92,,,,,,,,,,,策略3,5.894,-0.21457531891906267,-0.23672709188958502,0.022151772970522343,,
2200,UPW,,62.88,,,,,,,,,,,策略3,60.93150000000005,-0.9668438586314565,-1.3111697558352338,0.34432589720377726,,
2201,RNLC,,32.73,,,,,,,,,,,策略3,32.43999999999998,-0.136534455961133,-0.16947191553606208,0.03293745957492908,,
2202,DVLU,,24.47,,,,,,,,,,,策略3,23.938500000000005,0.11916494601739203,0.07212556230392658,0.047039383713465444,,
2203,FLQM,,45.07,,,,,,,,,,,策略3,44.53250000000001,-0.2746396713269803,-0.34580586487640974,0.07116619354942944,,
2204,JVA,,4.74,,,,,,,,,,,策略3,4.5175,-0.04360923817600337,-0.0949906548017196,0.05138141662571623,,
2205,CAPE,,21.59,,,,,,,,,,,策略3,21.32750000000004,-0.22137400628675152,-0.31352668598420613,0.09215267969745461,,
2206,CSA,,66.06,,,,,,,,,,,策略3,64.88799999999999,0.3204866582110242,0.22099864025505328,0.0994880179559709,,
2207,VEEE,,3.84,,,,,,,,,,,策略3,3.6865,-0.14122307020844183,-0.1906971088065496,0.049474038598107783,,
2208,RFEU,,74.95,,,,,,,,,,,策略3,74.47849999999997,-1.0389865040978208,-1.1941789258971662,0.15519242179934545,,
2209,NLR,,56.11,,,,,,,,,,,策略3,54.47149999999997,0.30657442547374814,0.11270873151926382,0.19386569395448433,,
2210,FEUZ,,46.89,,,,,,,,,,,策略3,46.4265,-0.3474000690901562,-0.41815752045227833,0.07075745136212214,,
2211,TAIT,,4.1,,,,,,,,,,,策略3,3.9495000000000005,-0.038950410638585176,-0.08267729069147506,0.04372688005288988,,
2212,PJUN,,31.49,,,,,,,,,,,策略3,31.309000000000005,-0.010038394457499322,-0.03235514871257628,0.02231675425507696,,
2213,BBIN,,59.78,,,,,,,,,,,策略3,59.471500000000006,-0.4887778092426771,-0.5519632673490408,0.06318545810636367,,
2214,JSML,,66.32,,,,,,,,,,,策略3,65.89549999999997,-0.7559908948893082,-0.84236238427973,0.08637148939042183,,
2215,IZRL,,30.08,,,,,,,,,,,策略3,29.59900000000001,-0.16590659847677358,-0.2527480835421799,0.08684148506540634,,
2216,FLIN,,34.0,,,,,,,,,,,策略3,33.181500000000014,0.3112130264757056,0.30380026916625164,0.0074127573094539545,,
2217,DURA,,30.97,,,,,,,,,,,策略3,30.868499999999994,-0.22981472565076544,-0.25275971925874063,0.022944993607975195,,
2218,PSEP,,29.55,,,,,,,,,,,策略3,29.281499999999987,-0.038958566598946476,-0.07238944963423452,0.033430883035288045,,
2219,OPHC,,5.39,,,,,,,,,,,策略3,5.063500000000001,0.07654044890409661,0.04810056842992173,0.02843988047417488,,
2220,PFFR,,24.44,,,,,,,,,,,策略3,24.356500000000004,-0.039662468313299115,-0.05933822010589442,0.019675751792595307,,
2221,PEX,,37.59,,,,,,,,,,,策略3,37.08849999999997,-0.2648462033281902,-0.3766949450875118,0.11184874175932158,,
2222,TUSA,,48.84,,,,,,,,,,,策略3,48.139999999999965,-0.0961336737390468,-0.1527309381000545,0.056597264361007704,,
2223,LOUP,,52.79,,,,,,,,,,,策略3,51.83799999999995,-0.19517587166367178,-0.2769134683877338,0.081737596724062,,
2224,IBHB,,24.25,,,,,,,,,,,策略3,24.20850000000001,-0.010113051884260926,-0.013186834404831866,0.0030737825205709394,,
2225,JHMS,,34.68,,,,,,,,,,,策略3,34.247499999999995,-0.09706156710706892,-0.15563696592488258,0.05857539881781365,,
2226,KEMQ,,27.75,,,,,,,,,,,策略3,27.281499999999973,-0.37978778738525776,-0.5323037523914854,0.15251596500622766,,
2227,MEXX,,86.19,,,,,,,,,,,策略3,85.28799999999998,-1.8571808884374832,-2.0991013840345856,0.24192049559710238,,
2228,PSCM,,66.12,,,,,,,,,,,策略3,64.10199999999998,0.29843726341060517,0.10408608971714592,0.19435117369345925,,
2229,EJAN,,30.15,,,,,,,,,,,策略3,29.986500000000007,-0.067695104313227,-0.09970178134469801,0.032006677031471004,,
2230,EDTK,,1.32,,,,,,,,,,,策略3,1.2580000000000024,-0.04430740134266653,-0.07018268961850714,0.02587528827584061,,
2231,FKU,,43.04,,,,,,,,,,,策略3,42.668499999999995,-0.5028798234572491,-0.6024952736328346,0.09961545017558548,,
2232,DAX,,32.52,,,,,,,,,,,策略3,32.25499999999999,-0.35921427072390344,-0.41496966344946506,0.055755392725561626,,
2233,UAUG,,28.76,,,,,,,,,,,策略3,28.613999999999987,-0.018951318004322815,-0.035763471610492904,0.01681215360617009,,
2234,EPRF,,24.25,,,,,,,,,,,策略3,24.076500000000006,-0.0497062083177795,-0.07712742671165625,0.027421218393876748,,
2235,PY,,43.06,,,,,,,,,,,策略3,42.25899999999999,-0.0005300286064340298,-0.09464489900705979,0.09411487040062576,,
2236,TMDV,,47.16,,,,,,,,,,,策略3,46.67299999999998,-0.2639659077175125,-0.3727514236076642,0.10878551589015173,,
2237,PFFL,,19.07,,,,,,,,,,,策略3,18.923000000000005,-0.12512206824907324,-0.14980215881806042,0.02468009056898718,,
2238,UAPR,,25.91,,,,,,,,,,,策略3,25.829999999999995,-0.0017557490052091396,-0.008882292206593357,0.007126543201384217,,
2239,FID,,17.91,,,,,,,,,,,策略3,17.6825,-0.06539961320684284,-0.1108395959901656,0.04543998278332276,,
2240,CYAN,,2.94,,,,,,,,,,,策略3,2.9010000000000002,-0.011848269394199917,-0.01920639414017278,0.007358124745972864,,
2241,DIVO,,36.02,,,,,,,,,,,策略3,35.51299999999996,-0.09405948105310813,-0.18088829389214497,0.08682881283903685,,
2242,VAMO,,25.17,,,,,,,,,,,策略3,24.33349999999998,0.38015679272369596,0.33523263387994284,0.044924158843753115,,
2243,CHGX,,33.53,,,,,,,,,,,策略3,33.061999999999976,-0.23476528363212879,-0.3043456959802468,0.06958041234811801,,
2244,SPUU,,103.64,,,,,,,,,,,策略3,101.24000000000004,-0.7617727118144018,-1.0286266094793437,0.26685389766494194,,
2245,SYTA,,3.61,,,,,,,,,,,策略3,3.5350000000000037,-0.22707508340741756,-0.3070150928618508,0.07994000945443325,,
2246,DJD,,43.75,,,,,,,,,,,策略3,43.195999999999984,-0.10835346105846355,-0.16951387907287044,0.061160418014406887,,
2247,CREX,,1.46,,,,,,,,,,,策略3,1.3695,0.003558612239845882,-0.014001481791979038,0.01756009403182492,,
2248,GOAU,,18.34,,,,,,,,,,,策略3,16.818499999999993,-0.004133302241005055,-0.2678925656647417,0.2637592634237366,,
2249,UTES,,43.16,,,,,,,,,,,策略3,42.45199999999998,-0.31731041342541744,-0.42312475824580986,0.10581434482039243,,
2250,CEY,,24.44,,,,,,,,,,,策略3,23.99200000000002,0.039764140258480296,-0.010276529816694545,0.05004067007517484,,
2251,COWZ,,45.01,,,,,,,,,,,策略3,44.3505,0.04236793691356411,0.006583696345021596,0.035784240568542514,,
2252,IBHC,,24.66,,,,,,,,,,,策略3,24.62200000000001,-0.021984636140434333,-0.02412173693140232,0.0021371007909679884,,
2253,FLAU,,30.69,,,,,,,,,,,策略3,29.793500000000005,0.0033349456109945663,-0.1368588072170432,0.14019375282803775,,
2254,AMS,,2.88,,,,,,,,,,,策略3,2.800000000000002,0.015126827518609165,0.007048448313360342,0.008078379205248823,,
2255,UFO,,30.8,,,,,,,,,,,策略3,30.383000000000003,0.025067539445178255,-0.005218328333491547,0.030285867778669803,,
2256,ASET,,33.43,,,,,,,,,,,策略3,32.67249999999997,-0.012337675255331249,-0.11603768865016648,0.10370001339483523,,
2257,VEGN,,40.63,,,,,,,,,,,策略3,40.08850000000002,-0.14776108746880823,-0.2006512452383588,0.05289015776955058,,
2258,JHMI,,52.38,,,,,,,,,,,策略3,51.34899999999997,-0.18199885436113306,-0.32374706400704234,0.14174820964590928,,
2259,DDLS,,35.19,,,,,,,,,,,策略3,35.0305,-0.2614473527310963,-0.2860701542442333,0.024622801513137005,,
2260,SNOA,,5.97,,,,,,,,,,,策略3,5.590000000000005,-0.02292217365603122,-0.07651683084710613,0.05359465719107491,,
2261,DIVB,,40.35,,,,,,,,,,,策略3,39.8415,-0.06132068424910386,-0.1189250617251155,0.05760437747601163,,
2262,SDEM,,11.82,,,,,,,,,,,策略3,11.7355,-0.025531277308028066,-0.03547347938771293,0.009942202079684867,,
2263,UDEC,,29.8,,,,,,,,,,,策略3,29.678999999999995,0.027804272524313944,0.01607432481812921,0.011729947706184733,,
2264,NVFY,,2.31,,,,,,,,,,,策略3,2.211499999999999,-0.0002456718972685401,-0.020169120903752242,0.019923449006483702,,
2265,JRJC,,6.24,,,,,,,,,,,策略3,5.341999999999991,0.17132892014956713,0.0009838017502072083,0.17034511839935992,,
2266,QLV,,52.11,,,,,,,,,,,策略3,51.488000000000035,-0.3603703934267486,-0.46400475230020455,0.10363435887345596,,
2267,SLVO,,5.3,,,,,,,,,,,策略3,5.140500000000001,-0.048129922764769795,-0.07938674748648668,0.03125682472171688,,
2268,GTIP,,58.22,,,,,,,,,,,策略3,57.91650000000002,-0.058300958256388924,-0.10864420190737972,0.0503432436509908,,
2269,FIVA,,24.24,,,,,,,,,,,策略3,23.98400000000001,-0.10769096849419668,-0.15078352886031418,0.0430925603661175,,
2270,GSEW,,69.21,,,,,,,,,,,策略3,68.08000000000004,-0.17782757971089325,-0.3100181817854423,0.13219060207454908,,
2271,STRR,,2.73,,,,,,,,,,,策略3,2.632500000000001,-0.025157701010126043,-0.04298386238381703,0.017826161373690988,,
2272,HAIL,,56.83,,,,,,,,,,,策略3,55.26899999999999,-0.04510630930738557,-0.28705883380409297,0.2419525244967074,,
2273,VSMV,,38.99,,,,,,,,,,,策略3,38.629000000000005,-0.1715558836833111,-0.24092230362477177,0.06936641994146067,,
2274,WANT,,73.44,,,,,,,,,,,策略3,69.43749999999997,0.3358294313625123,-0.05778874741755184,0.39361817878006417,,
2275,GIGE,,36.5,,,,,,,,,,,策略3,35.470499999999994,-0.1460797160251346,-0.3018715917275589,0.1557918757024243,,
2276,EMXF,,44.07,,,,,,,,,,,策略3,43.534500000000016,-0.22362577265015204,-0.3177142387855785,0.09408846613542643,,
2277,IQSI,,29.78,,,,,,,,,,,策略3,29.707000000000015,-0.2422099404436544,-0.2537513849490949,0.011541444505440479,,
2278,HOMZ,,41.44,,,,,,,,,,,策略3,40.52449999999999,-0.08515253466833883,-0.21299891232018733,0.1278463776518485,,
2279,SDVY,,29.29,,,,,,,,,,,策略3,28.755500000000005,0.004138340488957226,-0.05810371109435414,0.062242051583311364,,
2280,ALTY,,13.55,,,,,,,,,,,策略3,13.399499999999994,-0.050019671218429096,-0.07086280060098998,0.020843129382560888,,
2281,QGRO,,72.48,,,,,,,,,,,策略3,72.03,-0.7256294055936081,-0.7946745731668875,0.06904516757327939,,
2282,KOIN,,43.41,,,,,,,,,,,策略3,42.59150000000001,-0.09396068770094246,-0.1972000072307957,0.10323931952985324,,
2283,SIMS,,45.04,,,,,,,,,,,策略3,44.272000000000006,-0.36757620490517695,-0.501184334730374,0.1336081298251971,,
2284,EMXC,,61.44,,,,,,,,,,,策略3,60.94150000000004,-0.2624446743319524,-0.31817953589142156,0.05573486155946916,,
2285,PBTP,,26.63,,,,,,,,,,,策略3,26.565000000000005,-0.0400015026121352,-0.055439945969775216,0.015438443357640018,,
2286,SMMD,,66.28,,,,,,,,,,,策略3,65.126,-0.010322362601229429,-0.11025705382331374,0.09993469122208432,,
2287,TPOR,,40.0,,,,,,,,,,,策略3,36.251999999999995,0.42706572987229663,-0.1273174184719351,0.5543831483442317,,
2288,FDEV,,29.13,,,,,,,,,,,策略3,29.036000000000012,-0.3173404797167336,-0.33990543490392267,0.02256495518718904,,
2289,RYLD,,25.51,,,,,,,,,,,策略3,25.12350000000001,0.06895690237869445,0.018779098763437613,0.05017780361525684,,
2290,SFYX,,14.73,,,,,,,,,,,策略3,14.4035,0.006048474695855788,-0.02434927182670656,0.030397746522562347,,
2291,MTR,,6.09,,,,,,,,,,,策略3,5.821999999999999,0.01271991302540787,-0.0015093534772927775,0.014229266502700648,,
2292,VSDA,,44.48,,,,,,,,,,,策略3,43.90600000000002,-0.2493778977518062,-0.3578863196406209,0.10850842188881471,,
2293,TTAI,,36.2,,,,,,,,,,,策略3,35.827999999999996,-0.31876433895443057,-0.3821514802641356,0.06338714130970502,,
2294,BOUT,,35.58,,,,,,,,,,,策略3,35.034,0.06760439469652368,-0.00154611187063124,0.06915050656715492,,
2295,WEBL,,86.91,,,,,,,,,,,策略3,83.53299999999999,-1.8634692824747958,-2.3066236345543327,0.4431543520795369,,
2296,RNMC,,29.46,,,,,,,,,,,策略3,28.941000000000013,-0.0034944385957764723,-0.06152293033695459,0.05802849174117812,,
2297,FDEM,,26.17,,,,,,,,,,,策略3,25.942000000000007,-0.1535485121432565,-0.2223387626587246,0.06879025051546811,,
2298,EBIZ,,31.07,,,,,,,,,,,策略3,30.733000000000025,-0.25166363795842983,-0.34146028405581347,0.08979664609738364,,
2299,QINT,,50.8,,,,,,,,,,,策略3,50.74349999999993,-0.675883634461961,-0.7250893715319242,0.04920573706996323,,
2300,FSMD,,34.59,,,,,,,,,,,策略3,33.903,0.0593712422039161,-0.0037599082440265656,0.06313115044794267,,
2301,FTXH,,25.9,,,,,,,,,,,策略3,25.66100000000001,-0.08825999481410918,-0.14312991144263426,0.054869916628525084,,
2302,ONLN,,66.94,,,,,,,,,,,策略3,66.64550000000001,-1.078627074669214,-1.3247716817083082,0.24614460703909424,,
2303,PILL,,18.58,,,,,,,,,,,策略3,17.781000000000017,-0.3101453038789792,-0.4765589764394635,0.16641367256048428,,
2304,PLTM,,10.38,,,,,,,,,,,策略3,9.666999999999996,0.10474936046797545,0.009092907068979753,0.0956564533989957,,
2305,IECS,,32.74,,,,,,,,,,,策略3,32.37150000000001,-0.11435520074855532,-0.18398016426982644,0.06962496352127112,,
2306,FMF,,48.12,,,,,,,,,,,策略3,47.431,0.06175643044223733,-0.01296993009156205,0.07472636053379939,,
2307,GOAT,,39.63,,,,,,,,,,,策略3,39.02000000000001,-0.12891598478561406,-0.21144643964091603,0.08253045485530197,,
2308,QLS,,27.55,,,,,,,,,,,策略3,27.400500000000005,-0.12142480328330407,-0.1366575686372927,0.015232765353988625,,
2309,SPUS,,30.07,,,,,,,,,,,策略3,29.774500000000035,-0.1907956685618224,-0.23188031505740858,0.041084646495586186,,
2310,FAUG,,37.21,,,,,,,,,,,策略3,36.851000000000035,-0.05741922705267655,-0.09704571916133656,0.03962649210866001,,
2311,LQDI,,30.52,,,,,,,,,,,策略3,30.22799999999998,0.01434207159065437,-0.009762754939052922,0.024104826529707295,,
2312,HIBL,,68.91,,,,,,,,,,,策略3,64.845,0.7721417311214793,0.5054255274717354,0.2667162036497439,,
2313,BBMC,,91.36,,,,,,,,,,,策略3,89.45700000000002,0.035849143506410996,-0.14856956339608499,0.18441870690249598,,
2314,UTSL,,31.0,,,,,,,,,,,策略3,29.8305,-0.8363030324428458,-1.0661568205980028,0.229853788155157,,
2315,IFRA,,35.74,,,,,,,,,,,策略3,34.78600000000001,-0.0489191661301831,-0.19387461770716766,0.14495545157698456,,
2316,LRGE,,58.14,,,,,,,,,,,策略3,57.29850000000005,-0.24470115125799197,-0.3285345944010512,0.08383344314305924,,
2317,QED,,23.94,,,,,,,,,,,策略3,23.84800000000001,-0.018743058065101792,-0.023932798301086307,0.005189740235984515,,
2318,FLCA,,34.39,,,,,,,,,,,策略3,32.931499999999986,0.2407523121623143,0.058491361684279014,0.18226095047803528,,
2319,TECB,,41.98,,,,,,,,,,,策略3,41.60050000000001,-0.35237386499194656,-0.38174149284788444,0.029367627855937883,,
2320,EQRR,,51.18,,,,,,,,,,,策略3,49.12249999999998,0.7084772917301905,0.5209946317100329,0.18748266002015757,,
2321,DUSL,,41.83,,,,,,,,,,,策略3,39.93300000000002,-0.5105831365014168,-0.8298046876437422,0.3192215511423253,,
2322,FTRI,,13.72,,,,,,,,,,,策略3,13.297499999999994,-0.10729587684525654,-0.20243262158071962,0.09513674473546307,,
2323,FDNI,,41.94,,,,,,,,,,,策略3,40.583000000000006,-0.22080984699763917,-0.5052433100827576,0.2844334630851184,,
2324,SAA,,31.49,,,,,,,,,,,策略3,30.375500000000045,0.165043942416208,0.061862501106896256,0.10318144130931176,,
2325,HIPS,,15.64,,,,,,,,,,,策略3,15.401000000000005,0.0464347871023012,0.015693248048245637,0.030741539054055564,,
2326,BATT,,18.1,,,,,,,,,,,策略3,17.226999999999997,0.017072466219595128,-0.10648747413211952,0.12355994035171465,,
2327,UXI,,32.22,,,,,,,,,,,策略3,31.194999999999936,-0.4161559846849343,-0.5940453676191071,0.17788938293417278,,
2328,JJC,,23.17,,,,,,,,,,,策略3,21.3505,0.19331690925795897,-0.03800494296321377,0.23132185222117274,,
2329,IHAK,,45.55,,,,,,,,,,,策略3,44.16249999999998,-0.06573873168994027,-0.21927781925890635,0.1535390875689661,,
2330,WLDR,,27.62,,,,,,,,,,,策略3,27.267000000000014,-0.07714215444114103,-0.11192309085988354,0.03478093641874251,,
2331,YLDE,,40.92,,,,,,,,,,,策略3,40.25500000000003,-0.09623241910172453,-0.18159544863285293,0.0853630295311284,,
2332,UMDD,,31.97,,,,,,,,,,,策略3,30.075,-0.05831151633810805,-0.2868508141867715,0.22853929784866345,,
2333,SQLV,,39.14,,,,,,,,,,,策略3,38.33100000000001,0.22289633553367594,0.16166220505897733,0.06123413047469861,,
2334,BJUN,,33.3,,,,,,,,,,,策略3,33.054499999999976,-0.03127728850379441,-0.05724518182285483,0.025967893319060423,,
2335,BOSS,,36.02,,,,,,,,,,,策略3,35.054000000000045,-0.05610346373948971,-0.18331097678813973,0.12720751304865002,,
2336,FLEH,,28.15,,,,,,,,,,,策略3,27.821000000000005,-0.08852736475155609,-0.14282152246378002,0.05429415771222393,,
2337,BSEP,,31.88,,,,,,,,,,,策略3,31.58549999999999,-0.08231117161106027,-0.12368529254549583,0.04137412093443556,,
2338,QRFT,,43.36,,,,,,,,,,,策略3,42.69500000000002,-0.24093575183902516,-0.34450055313082184,0.10356480129179668,,
2339,IAUF,,54.97,,,,,,,,,,,策略3,53.91499999999998,-0.049334321865494246,-0.19676950916315064,0.1474351872976564,,
2340,ROKT,,41.03,,,,,,,,,,,策略3,40.18800000000001,0.07797351183930346,-0.04084895821398995,0.11882247005329341,,
2341,MRGR,,41.2,,,,,,,,,,,策略3,40.996,0.06596009510993639,0.05362466104395747,0.012335434065978923,,
2342,FLGR,,26.07,,,,,,,,,,,策略3,25.907999999999987,-0.3192002286082172,-0.3626853659754994,0.04348513736728221,,
2343,BCD,,34.25,,,,,,,,,,,策略3,32.94250000000001,0.6044546210109729,0.536802093055888,0.06765252795508492,,
2344,REVS,,20.66,,,,,,,,,,,策略3,20.4005,-0.0279497506376849,-0.05496526908003387,0.027015518442348972,,
2345,NFTY,,51.1,,,,,,,,,,,策略3,49.70250000000001,0.4582510412204428,0.43350162640590273,0.02474941481454007,,
2346,FTXG,,24.83,,,,,,,,,,,策略3,24.401999999999987,0.042033225317616996,-0.02295993975523619,0.06499316507285319,,
2347,USEP,,28.05,,,,,,,,,,,策略3,27.937999999999995,-0.04099774808461021,-0.057309391181226896,0.016311643096616688,,
2348,GXTG,,50.9,,,,,,,,,,,策略3,50.50349999999999,-0.5802564838238098,-0.6178092116846388,0.03755272786082897,,
2349,EFAS,,15.59,,,,,,,,,,,策略3,15.427999999999987,-0.10026045353722779,-0.13310393025064132,0.03284347671341353,,
2350,SSUS,,34.66,,,,,,,,,,,策略3,34.1555,-0.05811230085825514,-0.11222970848366007,0.05411740762540493,,
2351,DAUG,,34.47,,,,,,,,,,,策略3,34.29849999999999,-0.04070423715361926,-0.05986752279716021,0.019163285643540952,,
2352,FCPI,,31.84,,,,,,,,,,,策略3,31.09499999999998,0.09029112480862267,0.01671530916045169,0.07357581564817098,,
2353,TPHD,,30.46,,,,,,,,,,,策略3,29.747500000000002,-0.06341976858648479,-0.16347355407654932,0.10005378549006452,,
2354,EKAR,,41.45,,,,,,,,,,,策略3,40.72349999999997,-0.16791539218375107,-0.26784579697965594,0.09993040479590487,,
2355,BUG,,32.35,,,,,,,,,,,策略3,31.29600000000001,0.010507803109433667,-0.08649679651732187,0.09700459962675553,,
2356,SPVM,,49.98,,,,,,,,,,,策略3,49.06549999999997,0.10127870893553137,-0.0022262849450437397,0.1035049938805751,,
2357,PBDM,,29.14,,,,,,,,,,,策略3,28.96349999999999,-0.25593955669037527,-0.2904383376561474,0.034498780965772136,,
2358,PSMG,,18.55,,,,,,,,,,,策略3,18.313500000000005,-0.043977568305376025,-0.07027770896011384,0.02630014065473782,,
2359,PSMB,,16.72,,,,,,,,,,,策略3,16.638499999999993,-0.05341336487078863,-0.06408287144407673,0.010669506573288107,,
2360,NTG,,32.26,,,,,,,,,,,策略3,29.65550000000003,0.7368472932449173,0.4660136249465385,0.2708336682983788,,
2361,AESR,,13.98,,,,,,,,,,,策略3,13.838500000000005,-0.054473262073230444,-0.07021244417421664,0.015739182100986196,,
2362,JAMF,,43.16,,,,,,,,,,,策略3,39.51750000000003,1.4349368252393404,1.2099117034866071,0.22502512175273326,,
